"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전북특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"44","전북특별자치도 익산시 영등동","714-1","0714","0001","신일","84.9400","202606","17","11,000","104","8","개인","개인","1992","약촌로 202","-","중개거래","전북 익산시","26.06.17"
"45","전북특별자치도 전주시 완산구 효자동2가","1383","1383","0000","전주효천대방노블랜드에코파크","117.3480","202606","17","109,000","-","25","개인","개인","2020","효천중앙로 20","-","중개거래","전북 전주시 완산구","-"
"46","전북특별자치도 전주시 완산구 효자동2가","100-1","0100","0001","더샵효자아파트","125.9471","202606","17","59,900","-","13","개인","개인","2005","세내로 239","-","중개거래","전북 전주시 완산구","-"
"47","전북특별자치도 전주시 덕진구 만성동","1367-1","1367","0001","골드클래스","84.9525","202606","17","59,200","-","8","개인","개인","2018","만성로 181","-","중개거래","전북 전주시 덕진구","-"
"48","전북특별자치도 남원시 신정동","933","0933","0000","남원오투그란데퍼스트시티","84.9523","202606","17","38,200","-","10","개인","개인","2023","교룡로 28","-","중개거래","전북 남원시","-"
"49","전북특별자치도 군산시 조촌동","3979","3979","0000","더샵디오션시티그랑시엘2차","106.9571","202606","17","54,000","-","13","개인","개인","2023","궁포2로 77","-","중개거래","전북 군산시","-"
"50","전북특별자치도 군산시 미룡동","858","0858","0000","대명1차(201동)","39.9600","202606","17","3,350","-","13","개인","개인","1998","칠성4길 20","-","중개거래","전북 군산시","-"
"51","전북특별자치도 군산시 나운동","156-3","0156","0003","영창(3,5,6동)","49.7700","202606","17","6,000","106","7","개인","개인","1995","의료원로 147","-","직거래","-","26.06.17"
"52","전북특별자치도 완주군 삼례읍 삼례리","1761","1761","0000","삼례동신아파트","58.7400","202606","17","6,100","-","8","개인","법인","2017","마천3길 15","-","중개거래","전북 완주군, 전북 전주시 덕진구","-"
"53","전북특별자치도 익산시 동산동","1139","1139","0000","그란팰리스","84.8500","202606","17","18,000","-","10","개인","개인","2009","동천로 25","-","중개거래","전북 익산시","-"
"54","전북특별자치도 익산시 왕궁면 흥암리","1437","1437","0000","익산푸르지오더퍼스트","84.9852","202606","17","28,500","-","13","개인","개인","2023","국가식품로13길 40","-","중개거래","전북 익산시","-"
"55","전북특별자치도 익산시 마동","433","0433","0000","익산풍경채어바니티","84.9368","202606","17","43,800","-","11","개인","개인","2024","서동로 194-12","-","중개거래","전북 익산시, 전북 전주시 완산구","-"
"56","전북특별자치도 전주시 덕진구 덕진동2가","696","0696","0000","영무예다음","59.9721","202606","17","25,500","-","2","개인","개인","2009","가련산로 24","-","중개거래","전북 전주시 덕진구","-"
"57","전북특별자치도 익산시 춘포면 쌍정리","160-1","0160","0001","더반포레","29.7000","202606","17","3,100","103","12","개인","개인","2003","궁성로 124","-","직거래","-","26.06.17"
"58","전북특별자치도 전주시 완산구 삼천동1가","286-10","0286","0010","호반리젠시빌","84.7555","202606","17","32,400","-","11","개인","개인","2002","삼천천변3길 20","-","중개거래","전북 전주시 완산구","-"
"59","전북특별자치도 완주군 봉동읍 둔산리","871-1","0871","0001","라송센트럴카운티","71.6893","202606","17","15,500","-","3","개인","법인","2009","둔산1로 107","-","중개거래","전북 완주군","-"
"60","전북특별자치도 정읍시 수성동","952-1","0952","0001","부영1차","49.8960","202606","17","8,500","-","9","개인","개인","2000","수성택지2길 17","-","직거래","-","-"
"61","전북특별자치도 김제시 검산동","1080-1","1080","0001","김제검산화산샬레2차아파트","84.9583","202606","17","27,950","-","3","개인","개인","2016","검산택지길 61","-","중개거래","전북 김제시","-"
"62","전북특별자치도 완주군 용진읍 운곡리","1147","1147","0000","모아미래도센트럴시티1차","59.9761","202606","17","30,000","-","17","개인","개인","2023","운곡4로 20","-","중개거래","전북 완주군","-"
"63","전북특별자치도 전주시 완산구 평화동2가","955","0955","0000","평화동골드클래스아파트","73.5041","202606","17","39,000","103동","27","개인","개인","2018","구이로 2077","-","직거래","-","26.06.17"
"64","전북특별자치도 군산시 수송동","904","0904","0000","동신","59.4900","202606","17","5,000","-","15","개인","개인","1991","축동로 10","-","직거래","-","-"
"65","전북특별자치도 군산시 장재동","212","0212","0000","현대세솔","59.9760","202606","17","7,850","101","6","개인","개인","2002","풍문2길 35","-","중개거래","전북 군산시","26.06.17"
"66","전북특별자치도 군산시 장재동","212","0212","0000","현대세솔","59.9780","202606","17","8,100","-","7","개인","개인","2002","풍문2길 35","-","중개거래","전북 군산시","-"
"67","전북특별자치도 군산시 장재동","212","0212","0000","현대세솔","59.9760","202606","17","7,850","-","6","개인","개인","2002","풍문2길 35","20260617","중개거래","전북 군산시","-"
"68","전북특별자치도 전주시 완산구 평화동2가","953","0953","0000","평화동엠코타운","59.9755","202606","17","25,700","-","2","개인","개인","2013","양지3길 25","-","중개거래","전북 전주시 완산구","-"
"69","전북특별자치도 전주시 완산구 평화동2가","896-1","0896","0001","그린타운(2)","46.2000","202606","17","11,700","-","10","개인","개인","2002","평화로 100","-","중개거래","전북 전주시 완산구","-"
"70","전북특별자치도 정읍시 구룡동","648","0648","0000","영창파크타운","49.8000","202606","17","5,200","105","7","개인","개인","1996","말고개길 73-5","-","직거래","-","26.06.18"
"71","전북특별자치도 남원시 왕정동","92-4","0092","0004","명지아파트","47.8300","202606","17","4,100","-","5","개인","개인","1990","성황단길 12","-","중개거래","전북 남원시","-"
"72","전북특별자치도 전주시 덕진구 여의동2가","685-3","0685","0003","제이씨앤디제이휴","84.9000","202606","17","19,000","-","3","개인","개인","2012","쪽구름3길 13","-","중개거래","전북 전주시 덕진구","-"
"73","전북특별자치도 익산시 모현동1가","303-1","0303","0001","모현현대2차","59.4000","202606","17","9,300","-","11","개인","개인","1993","배산로14길 9","-","중개거래","전북 익산시","-"
"74","전북특별자치도 익산시 모현동1가","514-1","0514","0001","배산제일","59.9900","202606","17","8,400","-","10","개인","개인","1994","선화로13길 62","-","중개거래","전북 익산시","-"
"75","전북특별자치도 전주시 덕진구 송천동2가","1268","1268","0000","송천주공","59.9900","202606","17","16,000","-","14","개인","개인","1998","붓내3길 29","-","중개거래","전북 전주시 덕진구","-"
"76","전북특별자치도 전주시 덕진구 송천동2가","1304","1304","0000","에코시티더샵3차","84.9900","202606","17","65,000","-","18","개인","개인","2019","세병로 136","-","중개거래","전북 전주시 덕진구","-"
"77","전북특별자치도 전주시 덕진구 송천동2가","1306","1306","0000","에코시티더샵2차","100.9700","202606","17","81,000","-","27","개인","개인","2018","세병로 175","-","중개거래","전북 전주시 덕진구","-"
"78","전북특별자치도 완주군 봉동읍 둔산리","871-1","0871","0001","라송센트럴카운티","84.9206","202606","17","23,300","-","15","개인","개인","2009","둔산1로 107","-","중개거래","전북 완주군","-"
"79","전북특별자치도 익산시 부송동","1075","1075","0000","아름드리아파트","58.7400","202606","17","5,100","-","4","개인","개인","1994","무왕로22길 27","-","중개거래","전북 익산시","-"
"80","전북특별자치도 전주시 덕진구 반월동","422-1","0422","0001","대창하이빌타운","28.7100","202606","17","3,250","-","7","개인","개인","1998","반월4길 15","-","중개거래","전북 전주시 덕진구","-"
"81","전북특별자치도 익산시 영등동","821","0821","0000","영등3차제일아파트","84.9000","202606","17","17,000","-","6","개인","개인","1998","고봉로34길 35","-","중개거래","전북 익산시","-"
"82","전북특별자치도 익산시 영등동","771-2","0771","0002","비사벌","84.9800","202606","17","15,500","-","4","개인","개인","1995","고봉로30길 51","-","중개거래","전북 익산시","-"
"83","전북특별자치도 전주시 완산구 삼천동1가","781","0781","0000","아너센트럴신원리브웰","84.9117","202606","16","42,750","-","2","개인","개인","2023","백제대로 85","-","중개거래","전북 전주시 완산구","-"
"84","전북특별자치도 완주군 봉동읍 제내리","1237","1237","0000","제일오투그란데","84.9730","202606","16","19,800","-","12","개인","기타","2017","봉비로 176","-","중개거래","전북 완주군, 전북 전주시 덕진구","-"
"85","전북특별자치도 전주시 덕진구 반월동","1230","1230","0000","월드컵이지움","59.8796","202606","16","17,900","-","3","개인","개인","2015","반월로 32","-","중개거래","전북 전주시 덕진구","-"
"86","전북특별자치도 전주시 완산구 삼천동1가","772","0772","0000","이안전주삼천","84.9800","202606","16","34,000","-","10","개인","개인","2014","용리로 165","-","중개거래","전북 전주시 덕진구","-"
"87","전북특별자치도 군산시 나운동","155-5","0155","0005","대우","84.9870","202606","16","17,500","-","6","개인","개인","1997","의료원로 136","-","중개거래","전북 군산시","-"
"88","전북특별자치도 군산시 나운동","45-7","0045","0007","주공5차","37.6700","202606","16","4,700","-","1","개인","개인","1995","백토로 117","-","중개거래","전북 군산시","-"
"89","전북특별자치도 전주시 덕진구 송천동2가","561-24","0561","0024","솔내마을동아","84.9200","202606","16","20,000","-","18","개인","개인","1999","와룡2길 15","-","중개거래","전북 전주시 덕진구","-"
"90","전북특별자치도 전주시 덕진구 송천동2가","175-44","0175","0044","현대3차","84.9700","202606","16","30,500","-","8","개인","개인","1998","사근1길 11","-","중개거래","전북 전주시 덕진구","-"
"91","전북특별자치도 전주시 덕진구 송천동2가","1300","1300","0000","에코시티데시앙12블럭","84.9926","202606","16","67,000","-","17","개인","개인","2019","백석로 145","-","중개거래","전북 전주시 덕진구","-"
"92","전북특별자치도 전주시 덕진구 송천동2가","561-24","0561","0024","솔내마을동아","84.9520","202606","16","22,800","-","16","개인","개인","1999","와룡2길 7","-","중개거래","전북 전주시 덕진구","-"
"93","전북특별자치도 전주시 덕진구 반월동","422-1","0422","0001","대창하이빌타운","28.7100","202606","16","3,050","-","1","개인","개인","1998","반월4길 15","-","중개거래","전북 전주시 덕진구","-"
"94","전북특별자치도 익산시 영등동","682","0682","0000","동신","49.8600","202606","16","5,230","-","3","개인","개인","1992","약촌로 228","-","중개거래","전북 익산시","-"
"95","전북특별자치도 전주시 완산구 효자동2가","100-1","0100","0001","더샵효자아파트","101.9437","202606","16","55,750","-","16","개인","개인","2005","세내로 239","-","중개거래","전북 전주시 완산구","-"
"96","전북특별자치도 남원시 죽항동","1","0001","0000","죽항1","46.9700","202606","16","7,900","-","1","개인","개인","1984","동림로 8","-","중개거래","전북 남원시","-"
"97","전북특별자치도 남원시 도통동","107-8","0107","0008","도통주공","39.6900","202606","16","7,800","-","1","개인","개인","1989","용성로 227","-","중개거래","전북 남원시","-"
"98","전북특별자치도 군산시 소룡동","1551-4","1551","0004","명성타운","52.6500","202606","16","3,000","-","1","개인","개인","1992","칠성5길 180","-","중개거래","전북 군산시","-"
"99","전북특별자치도 군산시 산북동","3644","3644","0000","하나리움시티","59.9845","202606","16","11,000","-","5","개인","개인","2014","칠성7길 56","-","중개거래","전북 군산시","-"
"100","전북특별자치도 완주군 삼례읍 수계리","1229-1","1229","0001","완주중흥S-클래스에듀파크","84.9959","202606","16","48,800","-","5","개인","개인","2023","삼봉5로 22","-","중개거래","전북 완주군, 전북 전주시 덕진구","-"
"101","전북특별자치도 전주시 완산구 효자동3가","1473-5","1473","0005","서곡대림","59.9300","202606","16","16,000","-","7","개인","개인","1999","서곡로 11","-","중개거래","전북 전주시 완산구","-"
"102","전북특별자치도 전주시 덕진구 반월동","422-1","0422","0001","대창하이빌타운","28.7100","202606","16","3,300","-","7","개인","개인","1998","반월4길 15","-","중개거래","전북 전주시 덕진구","-"
"103","전북특별자치도 전주시 완산구 태평동","305","0305","0000","태평아이파크","59.7204","202606","16","42,500","-","2","개인","개인","2022","태진로 35","-","중개거래","전북 전주시 완산구","-"
"104","전북특별자치도 전주시 완산구 효자동2가","1314-1","1314","0001","아르팰리스휴먼시아","84.6800","202606","16","47,000","-","11","개인","개인","2010","호암로 41","-","중개거래","전북 전주시 덕진구, 전북 전주시 완산구","-"
"105","전북특별자치도 전주시 완산구 서신동","294-6","0294","0006","J-휴","83.2240","202606","16","24,800","-","8","개인","개인","2012","전룡6길 26","-","중개거래","전북 전주시 덕진구","-"
"106","전북특별자치도 전주시 완산구 서신동","961","0961","0000","동아한일","59.9300","202606","16","19,300","-","17","개인","개인","1999","새터로 95","-","중개거래","전북 전주시 완산구","-"
"107","전북특별자치도 전주시 완산구 효자동2가","1315-1","1315","0001","세븐팰리스 데시앙","84.7300","202606","16","46,800","-","9","개인","개인","2013","우전로 180","-","중개거래","전북 전주시 완산구","-"
"108","전북특별자치도 전주시 완산구 서완산동2가","376","0376","0000","전주서완산골드클래스","84.9970","202606","16","33,000","103동","3","개인","개인","2021","안행로 149","-","직거래","-","26.06.17"
"109","전북특별자치도 전주시 덕진구 인후동1가","1033","1033","0000","두산위브","121.8000","202606","16","40,300","-","15","개인","개인","2007","견훤로 333","-","중개거래","전북 전주시 덕진구","-"
"110","전북특별자치도 전주시 완산구 중화산동1가","154","0154","0000","중화산동신일","84.9300","202606","16","13,000","104","10","개인","개인","1995","서원로 386","-","직거래","-","26.06.16"
"111","전북특별자치도 전주시 완산구 평화동2가","292","0292","0000","전주평화주공5단지","58.1400","202606","16","10,700","-","5","개인","개인","1995","모악로 4724","-","중개거래","전북 전주시 완산구","-"
"112","전북특별자치도 전주시 완산구 평화동2가","312-6","0312","0006","우미","59.9600","202606","16","10,000","-","4","개인","개인","1996","모악로 4685","-","직거래","-","-"
"113","전북특별자치도 전주시 완산구 효자동2가","1364","1364","0000","전주효천우미린더프레스티지","84.9331","202606","16","62,500","-","10","개인","개인","2020","홍산로 77","-","중개거래","전북 전주시 완산구","-"
"114","전북특별자치도 전주시 완산구 중화산동2가","827","0827","0000","풍림아이원","130.2110","202606","16","54,000","-","5","개인","개인","2011","서원로 289","-","중개거래","전북 전주시 완산구","-"
"115","전북특별자치도 익산시 팔봉동","304","0304","0000","기안파인골드빌1차","84.3200","202606","16","9,500","-","11","개인","개인","2002","무왕로32길 85","-","중개거래","전북 익산시","-"
"116","전북특별자치도 남원시 월락동","659","0659","0000","남원산이고운코아루","84.1265","202606","16","33,800","-","11","개인","개인","2014","충정로 310","-","중개거래","전북 남원시","-"
"117","전북특별자치도 군산시 지곡동","607","0607","0000","쌍용예가","74.9972","202606","16","24,000","-","24","개인","개인","2014","계산로 71","-","중개거래","전북 군산시","-"
"118","전북특별자치도 전주시 완산구 삼천동1가","585-4","0585","0004","삼천주공3단지","39.6900","202606","16","15,300","-","4","개인","개인","1989","용리로 157","-","중개거래","전북 전주시 완산구","-"
"119","전북특별자치도 전주시 완산구 동서학동","279-4","0279","0004","진흥하이츠","59.4000","202606","16","8,900","-","10","개인","기타","1993","학봉2길 11","-","중개거래","전북 전주시 완산구","-"
"120","전북특별자치도 익산시 어양동","744","0744","0000","어양3차제일오투그란데아파트","84.9909","202606","16","33,500","-","14","개인","개인","2020","무왕로21길 31","-","중개거래","전북 익산시","-"
"121","전북특별자치도 순창군 순창읍 순화리","92-2","0092","0002","신천","83.8400","202606","16","7,000","가","3","개인","개인","1990","순창11길 47-22","-","직거래","-","26.06.16"
"122","전북특별자치도 군산시 소룡동","1349","1349","0000","금강골드빌","84.7449","202606","15","10,000","-","3","개인","개인","2003","설림2길 33-1","-","중개거래","전북 군산시","-"
"123","전북특별자치도 군산시 소룡동","663","0663","0000","제이파크","59.9546","202606","15","7,750","-","5","개인","개인","2006","해망로 606","-","중개거래","전북 군산시","-"
"124","전북특별자치도 익산시 부송동","1075","1075","0000","아름드리아파트","58.7400","202606","15","6,700","-","15","개인","개인","1994","무왕로22길 27","-","중개거래","전북 익산시","-"
"125","전북특별자치도 전주시 완산구 삼천동1가","722-2","0722","0002","삼천하이츠","59.9400","202606","15","16,350","-","11","개인","개인","1997","강변로 106","-","중개거래","전북 전주시 완산구","-"
"126","전북특별자치도 전주시 완산구 삼천동1가","287-4","0287","0004","우성삼천2차","58.4000","202606","15","13,900","-","14","개인","개인","1998","삼천천변2길 51","-","중개거래","전북 전주시 완산구","-"
"127","전북특별자치도 전주시 완산구 삼천동1가","585-10","0585","0010","세창짜임","103.7938","202606","15","36,200","-","13","개인","개인","2006","용리로 179","-","중개거래","전북 전주시 완산구","-"
"128","전북특별자치도 전주시 완산구 효자동1가","418","0418","0000","현대","70.4700","202606","15","17,200","-","2","개인","개인","1990","용머리로 20","-","중개거래","전북 전주시 덕진구, 전북 전주시 완산구","-"
"129","전북특별자치도 전주시 완산구 효자동1가","902","0902","0000","힐스테이트어울림효자","70.6418","202606","15","49,800","-","7","개인","개인","2022","용머리로 135","-","중개거래","전북 전주시 완산구","-"
"130","전북특별자치도 전주시 완산구 효자동1가","810","0810","0000","신원리브웰","84.7100","202606","15","37,000","-","1","개인","개인","2017","용머리로 101","-","중개거래","전북 전주시 완산구","-"
"131","전북특별자치도 익산시 어양동","709","0709","0000","익산자이","130.1109","202606","15","30,000","-","6","개인","개인","2006","동서로 509","-","중개거래","전북 익산시","-"
"132","전북특별자치도 익산시 어양동","653-1","0653","0001","익산부영2차아파트","49.8000","202606","15","8,400","-","8","개인","개인","1998","동서로61길 34","-","중개거래","전북 익산시","-"
"133","전북특별자치도 군산시 미장동","55-5","0055","0005","미장코아루","129.1900","202606","15","26,000","101","5","개인","개인","2007","미장안길 42","-","중개거래","전북 군산시","26.06.16"
"134","전북특별자치도 전주시 완산구 서신동","761-2","0761","0002","쌍용서신","59.0280","202606","15","12,500","601","9","개인","개인","1996","당산로 11","-","직거래","-","26.06.15"
"135","전북특별자치도 전주시 완산구 서신동","1044","1044","0000","서신아이파크이편한세상","59.9961","202606","15","48,500","-","6","개인","개인","2020","전주천서로 445","-","중개거래","전북 전주시 완산구","-"
"136","전북특별자치도 전주시 완산구 태평동","305","0305","0000","태평아이파크","59.7204","202606","15","43,000","-","12","개인","개인","2022","태진로 35","-","중개거래","전북 전주시 완산구","-"
