"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경상북도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"22","경상북도 안동시 송현동","516-2","0516","0002","청구송현하이츠","59.9900","202606","18","17,900","-","5","개인","개인","2001","송현길 84-29","-","중개거래","경북 안동시","-"
"23","경상북도 구미시 비산동","489-1","0489","0001","전원리빙필","48.8800","202606","17","4,000","-","12","개인","개인","1995","비산로1길 4","-","중개거래","경북 구미시","-"
"24","경상북도 경산시 옥산동","884","0884","0000","협화타운","65.8700","202606","17","8,900","-","5","개인","개인","1994","성암로 8","-","중개거래","경북 경산시","-"
"25","경상북도 구미시 산동읍 인덕리","1116","1116","0000","구미확장단지중흥S-클래스에듀포레","84.9516","202606","17","46,000","-","24","개인","개인","2023","신당인덕3로 16","-","중개거래","경북 구미시","-"
"26","경상북도 경주시 황성동","1170","1170","0000","e편한세상황성","84.9863","202606","17","37,400","-","7","개인","개인","2016","강변로 540","-","중개거래","경북 경주시","-"
"27","경상북도 경주시 현곡면 하구리","1285","1285","0000","경주센트럴푸르지오","84.7016","202606","17","30,400","-","8","개인","개인","2019","용담로 548","-","중개거래","경북 경주시","-"
"28","경상북도 구미시 고아읍 원호리","533","0533","0000","구미고아세영리첼레이크뷰","71.0964","202606","17","22,300","-","1","개인","개인","2016","들성로 171-21","-","중개거래","경북 구미시","-"
"29","경상북도 청송군 진보면 이촌리","47","0047","0000","비봉","57.2700","202606","17","3,050","-","4","개인","개인","1990","이촌2길 3","-","중개거래","경북 청송군","-"
"30","경상북도 상주시 신봉동","603-1","0603","0001","명지3차","59.8040","202606","17","13,600","-","14","개인","개인","2001","경상대로 2749-10","-","중개거래","경북 상주시","-"
"31","경상북도 경주시 충효동","44-3","0044","0003","삼정그린뷰경주본가1단지","72.4961","202606","17","14,500","-","6","개인","개인","2004","충효1길 22-5","-","중개거래","경북 경주시","-"
"32","경상북도 포항시 북구 장성동","1607","1607","0000","현진에버빌1단지","114.9700","202606","17","20,000","-","3","개인","개인","2008","성실로 55","-","직거래","-","-"
"33","경상북도 포항시 북구 장성동","956","0956","0000","대방한양","69.5300","202606","17","7,000","102","6","개인","개인","1992","성실로 66-11","-","직거래","-","26.06.17"
"34","경상북도 경주시 용강동","1703","1703","0000","용황kcc스위첸","72.9470","202606","17","26,000","-","6","개인","개인","2013","용황로10길 42","-","중개거래","경북 경주시","-"
"35","경상북도 포항시 남구 오천읍 문덕리","1188-242","1188","0242","천마타운","59.2400","202606","17","7,700","-","2","개인","개인","1996","정몽주로 333","-","중개거래","경북 포항시 남구","-"
"36","경상북도 구미시 봉곡동","764","0764","0000","e편한세상봉곡","76.6955","202606","17","23,500","-","16","개인","개인","2016","봉곡로24길 33-11","-","중개거래","경북 구미시","-"
"37","경상북도 포항시 북구 흥해읍 남성리","327-1","0327","0001","금성파크맨션2차","83.5500","202606","17","3,000","-","5","개인","개인","1991","중성로32번길 24-1","-","직거래","-","-"
"38","경상북도 김천시 백옥동","243-1","0243","0001","건화백옥타운","59.9900","202606","17","1,350","-","6","개인","개인","1992","백옥길 50","-","중개거래","경북 김천시","-"
"39","경상북도 경주시 도지동","1018","1018","0000","코아루그랑블","129.4545","202606","17","25,500","-","6","개인","개인","2010","능원길 22","-","중개거래","경북 경주시","-"
"40","경상북도 영천시 완산동","1437","1437","0000","e편한세상센텀스타시티영천2블럭","84.7086","202606","17","35,000","-","7","개인","개인","2021","완산9길 16","-","중개거래","경북 영천시","-"
"41","경상북도 경주시 시래동","1044-1","1044","0001","대호하이빌","84.9270","202606","17","16,000","-","3","개인","개인","2009","구매3길 34","-","직거래","-","-"
"42","경상북도 영천시 금호읍 덕성리","101-4","0101","0004","금호태성","59.8200","202606","17","10,000","-","3","개인","개인","1993","금호로 88","-","직거래","-","26.06.17"
"43","경상북도 상주시 복룡동","245","0245","0000","주공6","49.8100","202606","17","16,800","-","10","개인","개인","2001","삼백로 257","-","중개거래","경북 상주시","-"
"44","경상북도 안동시 용상동","1629","1629","0000","용상6주공","59.9900","202606","17","12,000","607","2","개인","개인","1999","경동로 977-5","-","직거래","-","26.06.17"
"45","경상북도 구미시 고아읍 봉한리","911-101","0911","0101","금류타운","84.9900","202606","17","7,100","-","15","개인","개인","1992","봉한4길 17","-","중개거래","경북 구미시","-"
"46","경상북도 구미시 인의동","986","0986","0000","구미인의푸르지오","84.9500","202606","17","15,500","-","1","개인","개인","1999","인동35길 33","-","중개거래","경북 구미시","-"
"47","경상북도 구미시 도량동","88","0088","0000","주공3","41.8500","202606","17","4,200","-","15","개인","개인","1993","송동로 147","-","중개거래","경북 구미시","-"
"48","경상북도 포항시 북구 창포동","656","0656","0000","창포메트로시티2단지","84.6930","202606","17","25,600","-","17","개인","개인","2018","우창로 166","-","중개거래","경북 포항시 북구","-"
"49","경상북도 포항시 남구 연일읍 오천리","177-1","0177","0001","대우네오빌프리미엄2차","76.8121","202606","17","17,000","-","11","개인","개인","2014","연일로145번길 58","-","중개거래","경북 포항시 남구, 경북 포항시 북구","-"
"50","경상북도 구미시 공단동","761","0761","0000","강변뉴타운효성해링턴플레이스","84.8932","202606","17","26,000","-","17","개인","법인","2019","신비로 100","-","중개거래","경북 구미시","-"
"51","경상북도 구미시 공단동","251","0251","0000","파라디아","56.7615","202606","17","11,800","-","8","개인","개인","2011","1공단로9길 30-12","-","중개거래","경북 구미시","-"
"52","경상북도 안동시 안막동","77-15","0077","0015","안막화성","49.2300","202606","17","6,000","-","5","개인","개인","1995","퇴계로 259","-","중개거래","경북 안동시","-"
"53","경상북도 경산시 진량읍 황제리","70-1","0070","0001","창신황제타운","59.9100","202606","17","5,350","-","6","개인","개인","1996","황제1길 86-31","-","중개거래","경북 경산시","-"
"54","경상북도 구미시 옥계동","545","0545","0000","옥계동화타운","59.9500","202606","17","6,100","-","11","개인","개인","1998","흥안로 43","-","중개거래","경북 구미시","-"
"55","경상북도 예천군 호명읍 산합리","1398","1398","0000","경북도청신도시우방아이유쉘센트럴","84.9490","202606","17","25,100","-","13","개인","개인","2017","행복로 229","-","중개거래","경북 예천군","-"
"56","경상북도 예천군 호명읍 산합리","1382","1382","0000","경북도청아이파크","84.9931","202606","17","26,000","-","3","개인","개인","2015","새움3로 7","-","중개거래","경북 예천군","-"
"57","경상북도 칠곡군 석적읍 남율리","710","0710","0000","우방신천지","39.4200","202606","16","5,300","-","15","개인","개인","2002","석적로 955-19","-","중개거래","경북 칠곡군","-"
"58","경상북도 칠곡군 북삼읍 인평리","675-1","0675","0001","로얄임대","54.9907","202606","16","4,100","-","10","개인","개인","2002","인강9길 10","-","중개거래","경북 칠곡군","-"
"59","경상북도 칠곡군 북삼읍 인평리","417-1","0417","0001","드림파크301동","81.7688","202606","16","16,000","-","4","개인","개인","2017","인평1길 7","-","중개거래","경북 칠곡군","-"
"60","경상북도 칠곡군 석적읍 남율리","1337","1337","0000","효성해링턴플레이스2단지","71.2506","202606","16","17,800","-","15","개인","개인","2015","남율로9길 61","-","중개거래","경북 칠곡군","-"
"61","경상북도 칠곡군 석적읍 남율리","710","0710","0000","우방신천지","84.9300","202606","16","12,400","-","1","개인","개인","2002","석적로 955-19","-","중개거래","경북 칠곡군","-"
"62","경상북도 포항시 북구 두호동","1022","1022","0000","두호SK뷰푸르지오1단지","84.9900","202606","16","36,000","-","14","개인","개인","2020","두호로 66","-","중개거래","경북 포항시 북구","-"
"63","경상북도 경주시 도지동","지구BL 34-7","0034","0007","비룡벨로스텔라5차","84.8598","202606","16","12,500","-","4","개인","개인","2017","능원안길 20","-","중개거래","경북 경주시","-"
"64","경상북도 경산시 대평동","428-1","0428","0001","대평그린빌","59.9900","202606","16","16,800","-","10","개인","개인","2004","경안로69길 12","-","중개거래","경북 경산시, 대구 동구","-"
"65","경상북도 영주시 휴천동","514-1","0514","0001","늘봄맨션","84.9300","202606","16","9,400","-","4","개인","개인","1991","지천로 75","-","중개거래","경북 영주시","-"
"66","경상북도 칠곡군 왜관읍 왜관리","1463","1463","0000","칠곡왜관태왕아너스센텀","84.4317","202606","16","32,900","-","24","개인","개인","2018","달오2길 37","-","중개거래","경북 칠곡군","-"
"67","경상북도 문경시 모전동","869","0869","0000","대동타운","59.6500","202606","16","17,000","-","14","개인","개인","1997","매봉4길 15","-","중개거래","경북 문경시","-"
"68","경상북도 구미시 인의동","986","0986","0000","구미인의푸르지오","84.9500","202606","16","12,500","-","11","개인","개인","1999","인동35길 33","-","중개거래","경북 구미시","-"
"69","경상북도 경산시 삼북동","27","0027","0000","삼북주공","59.9600","202606","16","10,000","-","11","개인","개인","1997","장산로 152","-","중개거래","경북 경산시","-"
"70","경상북도 경주시 건천읍 화천리","2701","2701","0000","신경주더퍼스트데시앙","84.6421","202606","16","34,900","-","1","개인","개인","2024","경주역세권1로 47","-","중개거래","경북 경주시","-"
"71","경상북도 구미시 봉곡동","391","0391","0000","봉곡현대","84.8500","202606","16","14,600","-","6","개인","개인","1999","봉곡남로 148","-","중개거래","경북 구미시","-"
"72","경상북도 구미시 원평동","1128","1128","0000","프로그레스구미","84.9305","202606","16","34,500","-","8","개인","개인","2023","칠성로2길 11","-","중개거래","경북 구미시","-"
"73","경상북도 영주시 하망동","75","0075","0000","하망동화성","59.8400","202606","16","4,200","102","6","개인","개인","1997","향교길 149","-","직거래","-","26.06.16"
"74","경상북도 구미시 거의동","935","0935","0000","구미푸르지오엘리포레시티2단지","84.9404","202606","16","36,500","-","7","개인","개인","2024","거의로 100","-","중개거래","경북 구미시","-"
"75","경상북도 영주시 가흥동","522-7","0522","0007","화성리버빌1","55.8277","202606","16","9,000","101","14","개인","개인","2000","신재로12번길 56","-","중개거래","경북 영주시","26.06.16"
"76","경상북도 포항시 남구 구룡포읍 하정리","828","0828","0000","포항푸르지오마린시티","84.9826","202606","16","30,100","-","15","개인","개인","2025","송정로16번길 11","-","중개거래","경남 양산시","-"
"77","경상북도 구미시 송정동","81","0081","0000","한우2","31.4663","202606","16","3,000","-","2","개인","개인","1982","송정대로 119","-","중개거래","경남 진주시","-"
"78","경상북도 구미시 송정동","3","0003","0000","푸르지오캐슬A단지","84.9106","202606","16","28,500","-","15","개인","개인","2007","박정희로 599","-","중개거래","경북 구미시","-"
"79","경상북도 경산시 압량읍 신대리","486","0486","0000","부영사랑으로2차","59.9605","202606","16","14,500","-","14","개인","개인","2011","압독2로 59","-","중개거래","경북 경산시","-"
"80","경상북도 경주시 황성동","277-6","0277","0006","황성현대5","84.6000","202606","16","20,000","-","7","개인","개인","1998","황성로 60","-","중개거래","경북 경주시","-"
"81","경상북도 김천시 부곡동","1328","1328","0000","부곡3주공아파트(및상가)","49.4400","202606","16","4,300","-","7","개인","개인","1995","문지왈길 68","-","중개거래","경북 김천시","-"
"82","경상북도 구미시 산동읍 인덕리","1107","1107","0000","구미중흥에스-클래스에코시티","84.8922","202606","16","29,800","-","13","공공기관","개인","2017","신당인덕1로 135","-","중개거래","경북 구미시","-"
"83","경상북도 구미시 산동읍 인덕리","1107","1107","0000","구미중흥에스-클래스에코시티","84.8922","202606","16","29,050","-","5","공공기관","개인","2017","신당인덕1로 135","-","중개거래","경북 구미시","-"
"84","경상북도 구미시 비산동","599","0599","0000","구미강변코오롱하늘채","75.8440","202606","16","29,250","-","21","개인","개인","2017","낙동강변로 761","-","중개거래","경북 구미시","-"
"85","경상북도 경산시 압량읍 부적리","537","0537","0000","한라빌라트","59.8800","202606","16","9,900","-","6","개인","개인","1998","화랑로63길 3","-","직거래","-","-"
"86","경상북도 구미시 산동읍 인덕리","1107","1107","0000","구미중흥에스-클래스에코시티","99.2366","202606","16","42,450","-","6","공공기관","개인","2017","신당인덕1로 135","-","중개거래","경북 구미시","-"
"87","경상북도 구미시 산동읍 인덕리","1107","1107","0000","구미중흥에스-클래스에코시티","84.8922","202606","16","28,900","-","3","공공기관","개인","2017","신당인덕1로 135","-","중개거래","경북 구미시","-"
"88","경상북도 구미시 산동읍 인덕리","1102","1102","0000","확장단지 우미린풀하우스","84.9495","202606","16","29,100","-","2","공공기관","개인","2016","신당인덕3로 1","-","중개거래","경북 구미시","-"
"89","경상북도 구미시 산동읍 인덕리","1102","1102","0000","확장단지 우미린풀하우스","84.8523","202606","16","30,750","-","11","공공기관","개인","2016","신당인덕3로 1","-","중개거래","경북 구미시","-"
"90","경상북도 구미시 산동읍 인덕리","1102","1102","0000","확장단지 우미린풀하우스","84.8523","202606","16","28,400","-","4","공공기관","개인","2016","신당인덕3로 1","-","중개거래","경북 구미시","-"
"91","경상북도 포항시 북구 용흥동","57-2","0057","0002","현대1","84.5100","202606","16","11,100","-","8","개인","개인","1989","새마을로 2","-","중개거래","경북 포항시 북구","-"
"92","경상북도 김천시 율곡동","770","0770","0000","경북혁신엘에이치천년나무2단지","59.9500","202606","16","22,500","-","1","개인","개인","2015","혁신4로 72","-","중개거래","경북 김천시","-"
"93","경상북도 김천시 율곡동","772","0772","0000","한신더휴 퍼스트리움","75.6890","202606","16","32,900","-","2","개인","개인","2016","혁신4로 46","-","중개거래","경북 김천시","-"
"94","경상북도 안동시 태화동","656","0656","0000","태성드림하이츠","60.0000","202606","16","12,500","-","9","개인","개인","1999","말구리길 87","-","중개거래","경북 안동시","-"
"95","경상북도 구미시 산동읍 인덕리","1102","1102","0000","확장단지 우미린풀하우스","84.8523","202606","16","29,300","-","10","공공기관","개인","2016","신당인덕3로 1","-","중개거래","경북 구미시","-"
"96","경상북도 칠곡군 북삼읍 율리","830-47","0830","0047","북삼전원대동타운","59.4000","202606","16","3,700","101","2","개인","개인","1995","외율1길 9","-","직거래","-","26.06.16"
"97","경상북도 경산시 하양읍 서사리","281","0281","0000","경산하양금호어울림","59.9300","202606","16","23,800","-","7","개인","개인","2022","서사도리로 31","-","중개거래","경북 경산시","-"
"98","경상북도 영주시 휴천동","1980","1980","0000","화성라온빌","84.8995","202606","16","23,000","-","4","개인","개인","2005","남간로71번길 46","-","중개거래","경북 영주시","-"
"99","경상북도 포항시 북구 우현동","335-4","0335","0004","화성타운","84.9300","202606","16","9,600","-","14","개인","개인","1992","아치로55번길 4","-","직거래","-","-"
"100","경상북도 영천시 완산동","1470","1470","0000","영천완산미소지움2차","67.1603","202606","16","23,000","-","3","개인","개인","2019","완산5길 111","-","중개거래","경북 영천시","-"
"101","경상북도 김천시 부곡동","960-8","0960","0008","한일부곡1","59.8200","202606","15","6,000","-","16","개인","개인","1998","고래실3길 45-14","-","중개거래","경북 김천시","-"
"102","경상북도 경주시 도지동","1018","1018","0000","코아루그랑블","84.9983","202606","15","17,000","-","7","개인","개인","2010","능원길 22","-","중개거래","경북 경주시","-"
"103","경상북도 경주시 황성동","1074-2","1074","0002","협성휴포레황성","101.9903","202606","15","38,200","-","19","개인","개인","2018","유림로 21","-","중개거래","경북 경주시","-"
"104","경상북도 상주시 무양동","318","0318","0000","상주무양태왕아너스","84.9875","202606","15","44,000","-","8","개인","개인","2021","동수4길 42-7","-","중개거래","경북 상주시","-"
"105","경상북도 포항시 북구 우현동","540","0540","0000","신동아베르디","84.3900","202606","15","14,000","-","8","개인","개인","2000","우창로 20","-","중개거래","경북 포항시 북구","-"
"106","경상북도 포항시 북구 우현동","578","0578","0000","우현풍림아이원","124.0410","202606","15","31,700","-","15","개인","개인","2011","우창동로 71","-","중개거래","경북 포항시 북구","-"
"107","경상북도 포항시 북구 우현동","567","0567","0000","우현동더휴","57.4179","202606","15","15,170","-","4","개인","개인","2017","우창동로 90","-","중개거래","경북 포항시 북구","-"
"108","경상북도 구미시 산동읍 인덕리","1107","1107","0000","구미중흥에스-클래스에코시티","84.9819","202606","15","30,000","-","10","개인","개인","2017","신당인덕1로 135","-","중개거래","경북 구미시","-"
"109","경상북도 경주시 동천동","937","0937","0000","동원맨션","84.9100","202606","15","10,900","-","4","개인","개인","1993","초당길43번길 23","-","중개거래","경북 경주시","-"
"110","경상북도 경주시 황성동","1163","1163","0000","현진에버빌1차","162.0600","202606","15","41,000","-","10","개인","개인","2009","광중길 73-16","-","중개거래","경북 경주시","-"
"111","경상북도 경주시 진현동","1012","1012","0000","경주두산위브","59.8125","202606","15","26,400","-","12","개인","개인","2017","진현로 23","-","중개거래","경북 경주시","-"
"112","경상북도 구미시 고아읍 항곡리","368","0368","0000","초원맨션","59.8800","202606","15","2,900","-","3","개인","개인","1994","항곡7길 16-2","-","중개거래","경북 구미시","-"
"113","경상북도 경산시 옥산동","884-2","0884","0002","청구","71.9400","202606","15","11,400","-","9","개인","개인","1993","성암로8길 24","-","중개거래","경북 경산시","-"
"114","경상북도 포항시 북구 학잠동","114-1","0114","0001","학잠보성","134.9800","202606","15","15,500","-","19","개인","개인","1998","양학로 70-30","-","중개거래","경북 포항시 북구","-"
"115","경상북도 경산시 백천동","572-1","0572","0001","동화리버빌","84.9456","202606","15","17,000","-","4","개인","개인","2005","경청로221길 17","-","중개거래","경북 경산시","-"
"116","경상북도 김천시 신음동","394-3","0394","0003","현대1","59.9690","202606","15","12,700","-","21","개인","개인","1996","시청로 46","-","중개거래","경북 김천시","-"
"117","경상북도 영천시 북안면 임포리","244","0244","0000","북안범진","39.7500","202606","15","3,000","-","13","개인","개인","1997","임포역길 86","-","직거래","-","-"
"118","경상북도 구미시 송정동","65","0065","0000","한우1","40.8307","202606","15","3,300","5","5","개인","개인","1981","백산로 141-6","-","직거래","-","26.06.15"
"119","경상북도 포항시 남구 효자동","609","0609","0000","효자웰빙타운에스케이뷰3차","84.9200","202606","15","36,000","-","10","개인","개인","2009","효성로 88","-","중개거래","경북 포항시 남구","-"
"120","경상북도 경산시 하양읍 금락리","130-8","0130","0008","하양우방3차","59.4300","202606","15","13,000","제102","3","개인","개인","1994","문화로 3","-","직거래","-","26.06.15"
"121","경상북도 경산시 삼북동","27","0027","0000","삼북주공","59.9600","202606","15","8,800","-","3","개인","개인","1997","장산로 152","-","직거래","-","-"
"122","경상북도 영천시 망정동","462-2","0462","0002","창신영천타운","59.3400","202606","15","7,550","-","15","개인","개인","1997","창신1길 21","-","중개거래","경북 영천시","-"
"123","경상북도 포항시 북구 두호동","753","0753","0000","우방신천지","84.9897","202606","15","17,500","-","7","개인","개인","2004","새천년대로1020번길 12","-","직거래","-","-"
"124","경상북도 포항시 북구 두호동","221-3","0221","0003","청우대림1","84.8900","202606","15","8,500","-","2","개인","개인","1989","삼호로 335","-","중개거래","경북 경주시","-"
"125","경상북도 경주시 외동읍 구어리","200","0200","0000","벽산천마","82.3700","202606","15","6,500","-","15","법인","개인","1993","송계길 4-3","-","직거래","-","-"
"126","경상북도 구미시 고아읍 봉한리","911-114","0911","0114","삼우힐타운","59.8800","202606","15","3,800","가","2","개인","개인","1994","선산대로 610","-","직거래","-","26.06.15"
"127","경상북도 포항시 남구 오천읍 원리","1566","1566","0000","힐스테이트포항","74.9627","202606","15","25,500","118동","12","개인","개인","2023","중원로 16","-","중개거래","경북 포항시 남구","26.06.15"
"128","경상북도 영천시 금호읍 원제리","20","0020","0000","금호윤성모닝타운","29.9400","202606","15","2,700","101","1","개인","개인","2018","원제2길 16-8","-","직거래","-","26.06.16"
"129","경상북도 안동시 송현동","1157","1157","0000","안동송현양우내안애","72.5784","202606","15","36,500","-","13","개인","개인","2020","경동로 191","-","중개거래","경북 안동시","-"
"130","경상북도 영천시 완산동","1460","1460","0000","영천완산미소지움1차","84.8060","202606","15","22,000","-","2","개인","개인","2018","완산5길 25","-","중개거래","경북 영천시","-"
"131","경상북도 김천시 황금동","129-3","0129","0003","동보수정맨션","125.2900","202606","15","15,500","-","9","개인","개인","1993","양금로 196","-","중개거래","경북 김천시","-"
"132","경상북도 칠곡군 왜관읍 왜관리","798","0798","0000","오성","66.5600","202606","15","8,700","-","1","개인","개인","1989","구상길 156","-","중개거래","경북 칠곡군","-"
"133","경상북도 경주시 황성동","446","0446","0000","우주빌라","80.5200","202606","15","8,900","-","3","개인","개인","1988","용담로104번길 14","-","중개거래","경북 경주시","-"
"134","경상북도 포항시 남구 오천읍 문덕리","1188-242","1188","0242","천마타운","59.2400","202606","15","6,800","103","7","개인","개인","1996","정몽주로 333","-","중개거래","경북 포항시 남구","26.06.16"
"135","경상북도 안동시 안막동","71-9","0071","0009","현대","59.7600","202606","15","7,300","-","18","개인","개인","1996","퇴계로 220-16","-","중개거래","경북 안동시","-"
"136","경상북도 경주시 황성동","1074-2","1074","0002","협성휴포레황성","64.9452","202606","15","28,000","-","19","개인","개인","2018","유림로 21","-","중개거래","경북 경주시","-"
"137","경상북도 구미시 옥계동","640-2","0640","0002","옥계대우","71.0410","202606","15","11,000","-","3","개인","개인","2001","산호대로25길 5","-","중개거래","대구 북구","-"
"138","경상북도 안동시 옥동","618-4","0618","0004","옥동삼성2차","84.8100","202606","15","21,250","-","15","개인","개인","1999","광명로 212-5","-","중개거래","경북 안동시","-"
"139","경상북도 칠곡군 석적읍 중리","141","0141","0000","부영","49.8900","202606","15","5,200","111","4","개인","개인","2000","북중리3길 70","-","중개거래","경북 칠곡군","26.06.15"
"140","경상북도 예천군 호명읍 산합리","1397","1397","0000","경북도청신도시호반베르디움1차","84.9868","202606","15","32,000","109동","10","개인","개인","2017","행복로 215","-","직거래","-","26.06.15"
"141","경상북도 칠곡군 약목면 복성리","506-1","0506","0001","우영","76.5600","202606","15","2,500","-","4","개인","개인","1992","복성15길 38","-","중개거래","경북 구미시","-"
"142","경상북도 예천군 호명읍 산합리","1397","1397","0000","경북도청신도시호반베르디움1차","84.9868","202606","14","28,100","-","3","개인","개인","2017","행복로 215","-","중개거래","경북 예천군","-"
"143","경상북도 경산시 하양읍 서사리","278","0278","0000","경산하양제일풍경채어바니티","84.8769","202606","14","36,500","-","25","개인","개인","2024","서사도리로 11","20260615","중개거래","경북 경산시","-"
"144","경상북도 경산시 하양읍 서사리","278","0278","0000","경산하양제일풍경채어바니티","84.8769","202606","14","36,500","-","25","개인","개인","2024","서사도리로 11","-","중개거래","경북 경산시","-"
