"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 충청남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"23","충청남도 아산시 장존동","305","0305","0000","청솔","59.9880","202606","18","8,900","-","3","개인","개인","2004","외암로 1247","-","중개거래","충남 아산시","-"
"24","충청남도 서산시 지곡면 무장리","920","0920","0000","늘푸른오스카빌","84.9824","202606","18","11,500","-","7","개인","개인","2006","충의로 762-78","-","중개거래","충남 서산시","-"
"25","충청남도 아산시 탕정면 명암리","809","0809","0000","탕정삼성트라팰리스(5단지)","73.9348","202606","18","34,500","-","22","개인","개인","2014","탕정면로 37","-","중개거래","충남 아산시","-"
"26","충청남도 천안시 서북구 쌍용동","1289","1289","0000","주공7단지3차","59.8500","202606","18","11,500","-","15","개인","개인","1995","쌍용11길 58","-","중개거래","충남 천안시 서북구","-"
"27","충청남도 천안시 서북구 쌍용동","1289","1289","0000","주공7단지3차","39.9000","202606","18","8,000","-","15","법인","개인","1995","쌍용11길 58","-","직거래","-","-"
"28","충청남도 천안시 동남구 신방동","1893","1893","0000","신방한라비발디","84.9650","202606","18","21,100","-","2","개인","개인","2009","통정9로 75","-","중개거래","충남 천안시 동남구, 충남 천안시 서북구","-"
"29","충청남도 아산시 탕정면 매곡리","1393","1393","0000","한들물빛도시시티프라디움","84.9774","202606","18","49,000","-","4","개인","개인","2021","한들물빛3로 36","-","중개거래","충남 아산시","-"
"30","충청남도 보령시 동대동","414-10","0414","0010","동대주공3단지","39.6000","202606","18","4,500","-","5","개인","개인","1993","주공로 33","-","중개거래","충남 보령시","-"
"31","충청남도 천안시 서북구 불당동","787","0787","0000","대원칸타빌","59.9890","202606","18","21,500","-","1","개인","개인","2004","불당11로 82","-","중개거래","충남 천안시 서북구","-"
"32","충청남도 보령시 명천동","436","0436","0000","명천주공1차아파트","46.6800","202606","18","5,100","-","5","개인","개인","1989","보령남로 49-31","-","중개거래","충남 보령시","-"
"33","충청남도 천안시 서북구 성정동","785","0785","0000","주공6-1","50.0900","202606","18","13,500","-","1","개인","개인","1989","서부대로 648-13","-","중개거래","충남 천안시 서북구","-"
"34","충청남도 당진시 읍내동","283","0283","0000","벽산","59.7900","202606","18","7,400","-","7","개인","개인","1996","계성2길 51","-","중개거래","충남 당진시","-"
"35","충청남도 계룡시 엄사면 엄사리","282","0282","0000","성원","58.3200","202606","18","11,800","-","9","개인","개인","1997","엄사중앙로 66","-","중개거래","충남 계룡시","-"
"36","충청남도 서산시 읍내동","873","0873","0000","양우내안애퍼스트힐","84.9700","202606","18","34,000","-","12","개인","개인","2018","안견로 457","-","중개거래","충남 서산시","-"
"37","충청남도 천안시 서북구 차암동","442","0442","0000","e편한세상스마일시티","51.9900","202606","17","19,500","-","19","개인","개인","2015","스마일시티1로 55","-","중개거래","충남 천안시 서북구","-"
"38","충청남도 천안시 서북구 두정동","526-1","0526","0001","극동늘푸른","59.9100","202606","17","16,000","-","9","개인","개인","1996","늘푸른6길 41","-","중개거래","충남 아산시, 충남 천안시 서북구","-"
"39","충청남도 천안시 동남구 신방동","920","0920","0000","초원그린타운","39.2700","202606","17","7,600","-","5","개인","개인","1998","신촌4로 16","-","중개거래","충남 천안시 동남구","-"
"40","충청남도 천안시 서북구 성거읍 신월리","2-26","0002","0026","천안삼환나우빌","84.9132","202606","17","20,500","-","15","개인","개인","2005","봉주로 120","-","중개거래","충남 천안시 서북구","-"
"41","충청남도 천안시 동남구 신방동","1893","1893","0000","신방한라비발디","84.9737","202606","17","23,000","-","9","개인","개인","2009","통정9로 75","-","중개거래","충남 천안시 동남구","-"
"42","충청남도 천안시 서북구 백석동","1178","1178","0000","백석2차아이파크","84.9868","202606","17","42,000","-","19","개인","개인","2014","한들3로 35-23","-","중개거래","충남 아산시","-"
"43","충청남도 아산시 모종동","578","0578","0000","라이프타운","59.8200","202606","17","10,700","105","3","개인","개인","1992","번영로206번길 38","-","직거래","-","26.06.17"
"44","충청남도 천안시 서북구 두정동","526-1","0526","0001","극동늘푸른","59.9100","202606","17","16,400","-","11","개인","개인","1996","늘푸른6길 41","-","중개거래","충남 천안시 서북구","-"
"45","충청남도 천안시 동남구 신방동","920","0920","0000","초원그린타운","39.2700","202606","17","8,000","-","8","개인","개인","1998","신촌4로 16","-","중개거래","충남 천안시 동남구","-"
"46","충청남도 아산시 모종동","736","0736","0000","힐스테이트모종네오루체","84.9876","202606","17","40,000","-","22","개인","개인","2023","못마루로 139","-","중개거래","충남 아산시","-"
"47","충청남도 논산시 부창동","274-43","0274","0043","주공","39.6900","202606","17","4,300","106","1","개인","개인","1989","해월로 63-4","-","직거래","-","26.06.17"
"48","충청남도 천안시 동남구 봉명동","513","0513","0000","봉서산아이파크","39.9793","202606","17","19,300","-","6","개인","법인","2018","봉명4길 29","-","중개거래","충남 천안시 동남구","-"
"49","충청남도 논산시 연무읍 동산리","903-17","0903","0017","기산","57.5200","202606","17","7,400","-","7","개인","개인","1997","동안로 870","-","직거래","-","-"
"50","충청남도 천안시 동남구 구성동","259","0259","0000","신성천안미소지움","84.4990","202606","17","19,000","-","7","개인","개인","2006","천안대로 483-8","-","중개거래","충남 천안시 동남구","-"
"51","충청남도 천안시 서북구 쌍용동","848","0848","0000","일성","74.6900","202606","17","16,000","-","17","개인","개인","1992","봉서7길 13","-","중개거래","충남 천안시 서북구","-"
"52","충청남도 천안시 서북구 쌍용동","1920","1920","0000","쌍용마을뜨란채,주공아파트","84.5700","202606","17","20,000","-","1","개인","개인","1999","봉서산샛길 64","-","중개거래","충남 천안시 서북구","-"
"53","충청남도 당진시 읍내동","1448","1448","0000","남산공원휴먼빌","84.9614","202606","17","22,500","-","5","개인","개인","2010","무수동옛길 99","-","중개거래","충남 당진시","-"
"54","충청남도 아산시 탕정면 매곡리","1391","1391","0000","한들물빛도시예미지","74.2166","202606","17","55,500","-","21","개인","개인","2022","한들물빛3로 14","-","중개거래","충남 아산시","-"
"55","충청남도 천안시 동남구 청수동","435","0435","0000","청수행정타운금호어울림","59.8754","202606","17","26,200","-","6","개인","개인","2023","수도산공원길 1","-","중개거래","충남 천안시 동남구","-"
"56","충청남도 천안시 동남구 청당동","980","0980","0000","행정타운두산위브더파크","84.9710","202606","17","31,900","-","10","개인","개인","2018","청당3길 147","-","중개거래","충남 천안시 동남구","-"
"57","충청남도 천안시 서북구 성성동","968","0968","0000","천안푸르지오레이크사이드","84.9857","202606","17","57,000","-","5","개인","개인","2023","성성7로 36","-","중개거래","충남 천안시 서북구","-"
"58","충청남도 천안시 서북구 성성동","827","0827","0000","천안시티자이","74.6803","202606","17","37,700","-","2","개인","개인","2018","성성6로 21","-","중개거래","충남 천안시 서북구","-"
"59","충청남도 천안시 서북구 성성동","969","0969","0000","천안레이크타운3차푸르지오","84.9811","202606","17","53,000","-","25","개인","개인","2020","성성6로 68","-","중개거래","충남 천안시 서북구","-"
"60","충청남도 서산시 성연면 왕정리","719","0719","0000","이안서산테크노밸리","84.9767","202606","17","20,000","-","3","개인","개인","2015","성연3로 36","-","직거래","-","-"
"61","충청남도 천안시 서북구 쌍용동","1289","1289","0000","주공7단지3차","59.8500","202606","17","11,000","-","12","개인","개인","1995","쌍용11길 58","-","직거래","-","-"
"62","충청남도 당진시 채운동","1117","1117","0000","쉐르빌","98.5400","202606","17","17,000","-","2","개인","개인","2007","대호만로 23-13","-","중개거래","충남 당진시","-"
"63","충청남도 금산군 금산읍 중도리","684","0684","0000","e편한세상금산센터하임","75.9665","202606","16","25,500","103동","20","개인","개인","2022","금산로 1554","-","직거래","-","26.06.16"
"64","충청남도 홍성군 홍북읍 신경리","928","0928","0000","극동스타클래스센트럴","84.8960","202606","16","22,000","-","15","개인","개인","2014","신대로 33","-","중개거래","충남 보령시, 충남 홍성군","-"
"65","충청남도 홍성군 홍성읍 옥암리","1105","1105","0000","홍성옥암하늘채","72.6352","202606","16","12,000","-","10","개인","개인","2006","문화로33번길 11","-","중개거래","충남 홍성군","-"
"66","충청남도 당진시 수청동","1852","1852","0000","당진센트레빌르네블루2차","74.9585","202606","16","37,750","-","11","개인","개인","2024","수청중앙로 86","-","중개거래","충남 당진시","-"
"67","충청남도 천안시 서북구 쌍용동","2075","2075","0000","쌍용자이","145.9330","202606","16","43,000","-","3","개인","개인","2007","월봉1길 15","-","직거래","-","-"
"68","충청남도 공주시 옥룡동","103","0103","0000","주공2","51.6600","202606","16","7,850","-","9","개인","개인","1994","우금티로 709-11","-","중개거래","충남 공주시","-"
"69","충청남도 아산시 음봉면 산동리","427-1","0427","0001","삼일원앙","59.5200","202606","16","11,000","-","3","개인","개인","1997","음봉로 847","-","중개거래","충남 아산시","-"
"70","충청남도 공주시 웅진동","242-2","0242","0002","배원청실","59.2600","202606","16","11,000","-","4","개인","개인","1993","백제문화로 2151","-","중개거래","충남 공주시","-"
"71","충청남도 천안시 동남구 청수동","267","0267","0000","경남아너스빌","84.9100","202606","16","17,700","-","15","개인","개인","2008","청수로 15","-","중개거래","충남 천안시 동남구","-"
"72","충청남도 아산시 탕정면 호산리","497","0497","0000","홍익","33.1500","202606","16","4,300","-","11","개인","개인","1999","선문로 385","-","중개거래","충남 아산시","-"
"73","충청남도 천안시 서북구 성거읍 천흥리","425-1","0425","0001","성거백승","59.8500","202606","16","10,200","-","8","개인","개인","1995","천흥4길 6","-","중개거래","충남 천안시 서북구","-"
"74","충청남도 천안시 서북구 백석동","930","0930","0000","브라운스톤","84.9920","202606","16","22,000","-","4","개인","개인","2006","번영로 306-15","-","중개거래","충남 천안시 서북구","-"
"75","충청남도 아산시 용화동","1394","1394","0000","용화아이파크아파트","84.9576","202606","16","30,000","-","12","개인","개인","2014","용화고길 46","-","중개거래","대전 중구","-"
"76","충청남도 천안시 동남구 용곡동","571","0571","0000","용곡1차세광엔리치타워","103.0976","202606","16","26,000","-","7","개인","개인","2005","풍세로 801-23","-","직거래","-","-"
"77","충청남도 논산시 내동","272","0272","0000","논산제이파크1단지","84.9783","202606","16","26,500","-","10","개인","개인","2003","시민로258번길 9","-","중개거래","충남 논산시","-"
"78","충청남도 천안시 서북구 두정동","2068","2068","0000","한화포레나천안두정","84.9305","202606","16","47,000","-","26","개인","개인","2022","천안대로 980-17","-","중개거래","충남 천안시 서북구","-"
"79","충청남도 천안시 서북구 두정동","2078","2078","0000","두정역효성해링턴플레이스","59.9200","202606","16","32,500","-","15","개인","개인","2020","봉정로 324","-","중개거래","충남 천안시 서북구","-"
"80","충청남도 천안시 서북구 성정동","823","0823","0000","선경","84.9000","202606","16","16,200","-","5","개인","개인","1994","도원2길 39","-","중개거래","충남 천안시 서북구","-"
"81","충청남도 천안시 서북구 성정동","413-13","0413","0013","현대2","84.9400","202606","16","15,000","102","11","개인","개인","1990","쌍용대로 303","-","중개거래","충남 천안시 서북구","26.06.16"
"82","충청남도 아산시 장존동","305","0305","0000","청솔","39.9940","202606","16","5,200","-","15","개인","개인","2004","외암로 1247","-","중개거래","충남 아산시","-"
"83","충청남도 천안시 동남구 풍세면 보성리","772","0772","0000","천안한양수자인에코시티","59.9177","202606","16","19,400","-","3","개인","개인","2023","풍세산단로 290","-","중개거래","충남 천안시 동남구","-"
"84","충청남도 아산시 배방읍 장재리","1767","1767","0000","요진와이시티","59.8868","202606","16","39,000","-","10","개인","개인","2011","광장로 210","-","중개거래","충남 아산시","-"
"85","충청남도 아산시 배방읍 공수리","1717","1717","0000","배방메이루즈아파트","59.8009","202606","16","20,000","-","10","개인","개인","2017","북수로25번길 33","-","중개거래","충남 아산시","-"
"86","충청남도 보령시 명천동","436","0436","0000","명천주공1차아파트","39.3000","202606","16","6,800","-","1","개인","개인","1989","보령남로 49-31","-","중개거래","충남 보령시","-"
"87","충청남도 천안시 동남구 신방동","920","0920","0000","초원그린타운","39.2700","202606","16","6,500","-","11","개인","개인","1998","신촌4로 16","-","직거래","-","-"
"88","충청남도 천안시 동남구 신방동","920","0920","0000","초원그린타운","39.2700","202606","16","6,900","110","12","개인","개인","1998","신촌4로 16","-","중개거래","충남 천안시 동남구","26.06.17"
"89","충청남도 서산시 음암면 부산리","729-9","0729","0009","음암마을","51.2700","202606","16","4,000","-","3","개인","법인","1996","서령로 330","-","중개거래","충남 서산시","-"
"90","충청남도 계룡시 두마면 농소리","972","0972","0000","계룡대실 리슈빌","59.9800","202606","16","22,500","-","15","개인","개인","2021","농소로 64","-","중개거래","대전 유성구, 충남 계룡시","-"
"91","충청남도 공주시 신관동","5-7","0005","0007","대아아이투빌","84.9368","202606","16","22,900","-","11","개인","개인","2002","번영1로 194-7","-","중개거래","충남 공주시","-"
"92","충청남도 공주시 신관동","664","0664","0000","주공5차","51.8800","202606","16","17,800","-","2","개인","개인","2005","관골2길 24-29","-","중개거래","충남 공주시","-"
"93","충청남도 천안시 서북구 차암동","543","0543","0000","e편한세상스마일시티2차","74.9402","202606","16","25,000","-","18","개인","개인","2016","스마일시티2로 2","-","중개거래","충남 천안시 서북구","-"
"94","충청남도 천안시 동남구 목천읍 신계리","422","0422","0000","천안목천동우1차","39.9500","202606","16","3,950","105","9","개인","개인","1997","신계1길 41","-","중개거래","충남 천안시 동남구","26.06.16"
"95","충청남도 아산시 배방읍 북수리","1952","1952","0000","더샵센트로","84.9820","202606","16","41,000","-","22","개인","개인","2023","북수로 163","-","중개거래","충남 아산시","-"
"96","충청남도 서산시 동문동","600","0600","0000","서산동문동아더프라임","84.9625","202606","16","21,000","-","6","개인","개인","2013","안견로 91","-","중개거래","충남 서산시","-"
"97","충청남도 계룡시 금암동","167-1","0167","0001","우림루미아트","84.9769","202606","16","18,000","-","1","개인","개인","2005","장안로 75","-","중개거래","충남 계룡시","-"
"98","충청남도 천안시 서북구 성환읍 매주리","183","0183","0000","성환부영","49.9200","202606","16","8,500","-","2","개인","개인","1998","천안대로 1843","-","중개거래","충남 천안시 서북구","-"
"99","충청남도 서산시 성연면 일람리","1077","1077","0000","서산금호어울림에듀퍼스트","84.9251","202606","16","25,800","-","15","개인","개인","2019","성연5로 92-7","-","중개거래","충남 서산시","-"
"100","충청남도 천안시 서북구 쌍용동","566","0566","0000","세경개나리","52.5900","202606","16","8,900","-","8","개인","법인","1994","쌍용18길 61","-","중개거래","충남 천안시 서북구","-"
"101","충청남도 천안시 서북구 쌍용동","567","0567","0000","시영2차근로복지","49.6700","202606","16","7,100","202","1","개인","개인","1994","쌍용18길 69","-","직거래","-","26.06.16"
"102","충청남도 공주시 옥룡동","93","0093","0000","덕성그린타운","59.8500","202606","15","9,200","-","2","개인","개인","1995","우금티로 704","-","중개거래","전북 전주시 완산구","-"
"103","충청남도 계룡시 금암동","167-1","0167","0001","우림루미아트","84.9769","202606","15","18,500","-","5","개인","개인","2005","장안로 75","-","중개거래","충남 계룡시","-"
"104","충청남도 천안시 서북구 백석동","1007","1007","0000","백석리슈빌","84.9961","202606","15","30,200","-","10","개인","개인","2010","한들3로 107","20260616","중개거래","충남 천안시 서북구","-"
"105","충청남도 아산시 둔포면 석곡리","1805","1805","0000","아산테크노밸리이지더원8단지","65.9698","202606","15","23,300","-","16","개인","개인","2017","아산밸리남로 81","-","중개거래","충남 아산시","-"
"106","충청남도 천안시 서북구 불당동","1497","1497","0000","불당리더힐스","84.5900","202606","15","52,000","-","22","개인","개인","2016","불당24로 10","-","중개거래","충남 천안시 서북구","-"
"107","충청남도 천안시 동남구 신방동","920","0920","0000","초원그린타운","39.2700","202606","15","6,400","-","1","개인","개인","1998","신촌4로 16","-","중개거래","충남 천안시 동남구","-"
"108","충청남도 천안시 동남구 신방동","869","0869","0000","신동아목련","59.9500","202606","15","12,500","-","4","개인","개인","1996","새말4길 6","-","중개거래","충남 천안시 동남구","-"
"109","충청남도 천안시 동남구 신방동","873","0873","0000","성지새말1","70.9200","202606","15","14,000","-","21","개인","개인","1997","일봉로 17","-","중개거래","충남 천안시 동남구","-"
"110","충청남도 천안시 동남구 신방동","902","0902","0000","삼일원앙","43.4200","202606","15","8,100","-","10","개인","개인","1997","신촌로 7","-","중개거래","충남 천안시 동남구","-"
"111","충청남도 서산시 지곡면 화천리","523-11","0523","0011","지곡미래아파트","48.7330","202606","15","5,000","-","1","개인","법인","2012","화천1로 196","-","중개거래","충남 서산시","-"
"112","충청남도 아산시 탕정면 매곡리","1380","1380","0000","한들물빛도시하늘채","59.8900","202606","15","38,000","-","7","개인","개인","2022","한들물빛1로 8","-","중개거래","충남 아산시","-"
"113","충청남도 천안시 서북구 백석동","915","0915","0000","그린빌1차","84.9900","202606","15","23,200","-","2","개인","개인","2002","백석3로 69","-","중개거래","충남 천안시 서북구","-"
"114","충청남도 아산시 용화동","713","0713","0000","모아미래도","123.6200","202606","15","24,500","-","8","개인","개인","2005","온중로 6","-","중개거래","충남 아산시","-"
"115","충청남도 천안시 서북구 백석동","1007","1007","0000","백석리슈빌","84.9961","202606","15","30,200","-","10","개인","개인","2010","한들3로 107","-","중개거래","충남 천안시 서북구","-"
"116","충청남도 천안시 서북구 백석동","930","0930","0000","브라운스톤","84.9920","202606","15","22,000","-","12","개인","개인","2006","번영로 306-15","-","중개거래","충남 천안시 서북구","-"
"117","충청남도 천안시 서북구 백석동","1178","1178","0000","백석2차아이파크","84.9868","202606","15","42,700","-","8","개인","개인","2014","한들3로 35-23","-","중개거래","충남 천안시 서북구","-"
"118","충청남도 천안시 서북구 성환읍 매주리","182-10","0182","0010","천안성환e-편한세상","84.8965","202606","15","25,500","-","6","개인","개인","2009","성환1로 54-45","-","중개거래","충남 천안시 서북구","-"
"119","충청남도 천안시 서북구 성환읍 매주리","183","0183","0000","성환부영","59.7600","202606","15","12,500","-","10","개인","개인","1998","천안대로 1843","-","중개거래","충남 천안시 서북구","-"
"120","충청남도 천안시 서북구 쌍용동","2050","2050","0000","쌍용역푸르지오","84.9744","202606","15","22,500","-","15","개인","개인","2006","충무로 93","-","중개거래","충남 천안시 서북구","-"
"121","충청남도 서산시 음암면 도당리","1275-2","1275","0002","개나리","59.9500","202606","15","3,300","-","3","개인","개인","1998","석동로 36","-","중개거래","충남 서산시","-"
"122","충청남도 천안시 서북구 성성동","969","0969","0000","천안레이크타운3차푸르지오","59.9903","202606","15","40,700","-","18","개인","개인","2020","성성6로 68","-","중개거래","충남 천안시 서북구","-"
"123","충청남도 서산시 성연면 왕정리","719","0719","0000","이안서산테크노밸리","84.9794","202606","15","21,100","-","12","개인","개인","2015","성연3로 36","-","중개거래","충남 서산시","-"
"124","충청남도 천안시 서북구 쌍용동","1363-1","1363","0001","해누리선경","84.9720","202606","15","15,900","-","6","개인","개인","1996","충무로 158-10","-","중개거래","충남 천안시 서북구","-"
"125","충청남도 천안시 동남구 영성동","154-12","0154","0012","금성2","62.8200","202606","15","9,900","-","10","개인","개인","1991","천안천공원5길 24","-","중개거래","충남 천안시 동남구","-"
"126","충청남도 천안시 서북구 쌍용동","1233","1233","0000","광명","84.5600","202606","15","12,000","102","10","개인","개인","1993","미라2길 19","-","직거래","-","26.06.15"
"127","충청남도 천안시 서북구 두정동","526-1","0526","0001","극동늘푸른","84.9000","202606","15","18,000","-","15","개인","개인","1996","늘푸른6길 41","-","중개거래","충남 천안시 서북구","-"
"128","충청남도 천안시 동남구 목천읍 신계리","422","0422","0000","천안목천동우1차","39.9500","202606","15","3,800","-","13","개인","개인","1997","신계1길 41","-","중개거래","충남 천안시 동남구","-"
"129","충청남도 천안시 서북구 쌍용동","1920","1920","0000","쌍용마을뜨란채,주공아파트","59.9500","202606","15","14,950","-","3","개인","개인","1999","봉서산샛길 64","-","중개거래","충남 천안시 서북구","-"
"130","충청남도 아산시 둔포면 석곡리","1822","1822","0000","아산테크노밸리이지더원9단지","84.9673","202606","15","30,000","-","12","개인","개인","2023","아산밸리남로 37","-","중개거래","충남 아산시","-"
"131","충청남도 천안시 서북구 두정동","525-1","0525","0001","대우그린","59.9460","202606","15","20,000","-","12","개인","개인","1996","봉정로 365","-","중개거래","충남 천안시 서북구","-"
"132","충청남도 천안시 서북구 두정동","526-1","0526","0001","극동늘푸른","59.9100","202606","15","17,400","-","20","개인","개인","1996","늘푸른6길 42","-","중개거래","충남 천안시 서북구","-"
"133","충청남도 천안시 서북구 직산읍 삼은리","76-67","0076","0067","브리엔츠아파트","49.0711","202606","15","13,000","-","11","개인","법인","2019","삼은2길 26","-","중개거래","충남 천안시 서북구","-"
"134","충청남도 천안시 서북구 와촌동","100-2","0100","0002","천안신성미소시티","41.4900","202606","15","8,500","-","4","개인","법인","2015","와촌4길 19","-","직거래","-","26.06.16"
"135","충청남도 천안시 서북구 두정동","1080","1080","0000","경남아너스빌(대아아이투빌-1)","84.7733","202606","15","25,800","-","10","개인","개인","2004","두정중11길 17","-","중개거래","충남 천안시 서북구","-"
"136","충청남도 천안시 서북구 성거읍 문덕리","231-6","0231","0006","하늘빛","51.9000","202606","15","6,500","-","3","개인","개인","2003","소우문덕길 5","-","중개거래","충남 천안시 서북구","-"
"137","충청남도 천안시 서북구 두정동","1078","1078","0000","계룡리슈빌","73.9463","202606","15","19,500","-","2","개인","개인","2004","부성8길 29","-","중개거래","충남 천안시 서북구","-"
"138","충청남도 서산시 죽성동","74-1","0074","0001","죽성동2차삼성아파트","126.7300","202606","15","13,900","-","10","개인","개인","1998","남부순환로 767","-","중개거래","충남 서산시","-"
"139","충청남도 천안시 동남구 다가동","578","0578","0000","일봉산해피트리","84.9458","202606","15","27,250","105","20","개인","개인","2017","다가말2길 70","-","직거래","-","26.06.15"
"140","충청남도 서산시 예천동","1332","1332","0000","서산예천효성해링턴플레이스","59.9105","202606","15","29,000","-","15","개인","개인","2016","예천3로 43","-","중개거래","충남 서산시","-"
