"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"23","인천광역시 중구 중산동","1888-1","1888","0001","호반써밋스카이센트럴","84.8753","202606","18","45,000","-","13","개인","개인","2022","두미포로 113","-","중개거래","인천 중구","-"
"24","인천광역시 남동구 간석동","939-1","0939","0001","간석래미안자이","119.5200","202606","18","61,400","-","18","개인","개인","2008","남동대로 860","-","중개거래","인천 남동구","-"
"25","인천광역시 부평구 청천동","259","0259","0000","쌍용","56.2500","202606","18","25,000","-","4","개인","개인","1990","길주로494번길 12","-","중개거래","인천 중구","-"
"26","인천광역시 남동구 구월동","24","0024","0000","롯데캐슬골드","83.7769","202606","18","48,800","-","13","개인","개인","2007","호구포로 803","-","중개거래","인천 남동구","-"
"27","인천광역시 연수구 송도동","3-10","0003","0010","송도풍림아이원2단지","84.9400","202606","18","57,200","-","17","개인","개인","2005","해돋이로120번길 16","-","중개거래","인천 연수구","-"
"28","인천광역시 연수구 동춘동","943","0943","0000","동남","52.1400","202606","18","21,800","-","1","개인","개인","1994","먼우금로 19","-","중개거래","인천 연수구","-"
"29","인천광역시 미추홀구 숭의동","84-1","0084","0001","극동","59.8950","202606","18","15,850","-","3","개인","개인","1997","석정로126번길 12-33","-","중개거래","인천 미추홀구","-"
"30","인천광역시 미추홀구 주안동","1621","1621","0000","관교한신휴플러스","84.7488","202606","18","35,000","-","5","개인","개인","2010","경원대로 717","-","중개거래","인천 미추홀구","-"
"31","인천광역시 미추홀구 주안동","968-1","0968","0001","주안역청울림","68.7900","202606","18","27,500","-","13","개인","개인","2022","주안로 170","-","중개거래","인천 미추홀구","-"
"32","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202606","17","35,000","-","4","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","-"
"33","인천광역시 남동구 논현동","810","0810","0000","논현푸르지오 더퍼스트","70.1933","202606","17","44,000","-","5","개인","개인","2019","포구로 40","-","중개거래","인천 남동구","-"
"34","인천광역시 남동구 논현동","774-1","0774","0001","에코메트로11","122.5790","202606","17","61,500","-","9","개인","개인","2009","논고개로 17","-","중개거래","인천 남동구","-"
"35","인천광역시 연수구 청학동","448-1","0448","0001","삼용","84.9600","202606","17","42,500","-","9","개인","개인","1994","솔샘로 20","-","중개거래","인천 연수구","-"
"36","인천광역시 미추홀구 학익동","707-5","0707","0005","정광","84.9800","202606","17","24,000","-","17","개인","개인","1998","한나루로357번길 87-18","-","중개거래","인천 미추홀구","-"
"37","인천광역시 연수구 송도동","397-8","0397","0008","힐스테이트레이크송도2차","84.9600","202606","17","66,000","-","7","개인","개인","2020","아카데미로 446","-","중개거래","인천 계양구, 인천 연수구","-"
"38","인천광역시 연수구 연수동","540","0540","0000","문남마을","49.2400","202606","17","20,200","108","3","개인","개인","1994","함박뫼로 100","-","직거래","-","26.06.17"
"39","인천광역시 연수구 연수동","593-3","0593","0003","연수푸르지오1단지","122.9500","202606","17","52,000","-","29","개인","개인","2011","벚꽃로 130-3","-","중개거래","인천 연수구","-"
"40","인천광역시 남동구 구월동","1524","1524","0000","구월아시아드선수촌6단지","84.9800","202606","17","60,000","-","21","개인","개인","2015","선수촌로 27","-","중개거래","인천 남동구","-"
"41","인천광역시 남동구 구월동","23","0023","0000","구월힐스테이트1단지","115.6671","202606","17","61,000","-","24","개인","개인","2007","구월로 192","-","중개거래","인천 남동구","-"
"42","인천광역시 동구 송현동","154","0154","0000","솔빛마을주공","37.0800","202606","17","16,150","-","19","개인","개인","2003","송현로 50","-","중개거래","인천 동구","-"
"43","인천광역시 부평구 산곡동","524","0524","0000","부평신일해피트리더루츠","59.8990","202606","17","55,300","-","14","개인","개인","2022","산곡로 31","-","중개거래","인천 부평구","-"
"44","인천광역시 부평구 십정동","642","0642","0000","힐스테이트부평","84.9900","202606","17","74,500","-","18","개인","개인","2023","경원대로 1192","-","중개거래","인천 부평구","-"
"45","인천광역시 부평구 십정동","608-4","0608","0004","십정뜨란채1단지","46.3100","202606","17","22,200","-","3","개인","개인","2005","이규보로61번길 21","-","중개거래","인천 부평구","-"
"46","인천광역시 부평구 부평동","962","0962","0000","부평SKVIEW해모로","36.0986","202606","17","30,000","-","16","개인","개인","2023","동수천로 71","-","중개거래","인천 부평구","-"
"47","인천광역시 연수구 동춘동","921","0921","0000","동춘마을","59.3000","202606","17","25,800","-","1","개인","개인","1994","먼우금로 123","-","중개거래","인천 연수구","-"
"48","인천광역시 미추홀구 주안동","395-20","0395","0020","더원시티","11.9460","202606","17","4,280","-","10","개인","개인","2015","주안로 57","-","중개거래","인천 부평구","-"
"49","인천광역시 남동구 만수동","1043","1043","0000","만수주공10단지","49.7700","202606","17","15,400","-","14","개인","개인","1994","장승남로 34","-","중개거래","인천 남동구","-"
"50","인천광역시 동구 만석동","127","0127","0000","만석웰카운티","84.9420","202606","17","32,500","-","18","개인","개인","2014","화도진로 142","-","중개거래","인천 동구","-"
"51","인천광역시 부평구 삼산동","170-1","0170","0001","삼산벽산블루밍","84.3175","202606","17","40,500","-","4","개인","개인","2005","후정동로 12","-","중개거래","인천 부평구","-"
"52","인천광역시 부평구 삼산동","56-3","0056","0003","삼보","62.5000","202606","17","16,500","-","1","개인","개인","1990","후정동로47번길 4","-","중개거래","인천 부평구","-"
"53","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202606","17","25,500","-","18","개인","개인","2000","부평북로 431","-","중개거래","인천 부평구","-"
"54","인천광역시 미추홀구 학익동","719","0719","0000","동아풍림","84.3600","202606","17","35,000","-","15","개인","개인","1999","소성로 120","-","중개거래","인천 미추홀구","-"
"55","인천광역시 남동구 서창동","715","0715","0000","서창베라체아파트(11단지)","59.4900","202606","17","35,400","-","12","개인","개인","2012","서창남로 17","-","중개거래","인천 남동구","-"
"56","인천광역시 부평구 갈산동","416","0416","0000","태화(416)","59.9300","202606","17","20,000","-","8","개인","개인","1994","부평북로 313","-","중개거래","인천 부평구","-"
"57","인천광역시 서구 당하동","1027-15","1027","0015","신안실크벨리","59.9639","202606","17","25,800","-","4","개인","개인","2004","원당대로840번길 22","-","중개거래","인천 서구","-"
"58","인천광역시 계양구 작전동","912-4","0912","0004","도두리마을롯데","59.5200","202606","17","26,500","-","14","개인","개인","1997","도두리로 62","-","중개거래","인천 계양구","-"
"59","인천광역시 계양구 계산동","1084-2","1084","0002","은행마을(삼보)","90.1800","202606","17","45,300","-","10","개인","개인","1997","계산새로 108","-","중개거래","인천 계양구","-"
"60","인천광역시 서구 원당동","1014","1014","0000","검단신도시예미지트리플에듀","84.9227","202606","17","61,000","-","20","개인","개인","2022","서로4로 89","-","중개거래","인천 서구","-"
"61","인천광역시 서구 불로동","308","0308","0000","월드","84.9300","202606","17","23,000","-","13","개인","개인","1998","검단로 836","-","중개거래","인천 서구","-"
"62","인천광역시 부평구 부개동","477","0477","0000","욱일","51.0100","202606","17","32,400","-","6","개인","개인","1988","장제로 234","-","중개거래","경기 부천시 원미구, 인천 부평구","-"
"63","인천광역시 서구 가좌동","611","0611","0000","인천가좌두산위브트레지움1,2단지","59.8000","202606","17","36,000","-","22","개인","개인","2017","여우재로 119","-","중개거래","인천 남동구, 인천 서구","-"
"64","인천광역시 서구 청라동","115-1","0115","0001","청라제일풍경채","115.1067","202606","17","68,000","-","3","개인","개인","2012","청라한울로 95","-","중개거래","인천 서구","-"
"65","인천광역시 서구 가정동","가-","0000","0000","포레나루원시티","59.8134","202606","17","50,500","-","13","개인","개인","2022","서곶로 120","-","중개거래","인천 서구","-"
"66","인천광역시 서구 가정동","가-","0000","0000","루원린스트라우스더린시티","84.7544","202606","17","62,000","-","40","개인","개인","2023","서곶로 45","-","중개거래","인천 서구","-"
"67","인천광역시 서구 검암동","501-1","0501","0001","풍림아이원2차","59.9400","202606","17","36,000","-","3","개인","개인","2004","검암로 53","-","중개거래","인천 서구","-"
"68","인천광역시 서구 당하동","1318-6","1318","0006","검단신도시디에트르더펠리체","84.9576","202606","17","60,050","-","2","공공기관","개인","2022","이음2로 30","-","중개거래","인천 서구","-"
"69","인천광역시 서구 청라동","103-16","0103","0016","청라SKVIEW","125.4899","202606","16","94,000","-","30","개인","개인","2011","솔빛로 93","-","중개거래","인천 서구","-"
"70","인천광역시 서구 청라동","185-1","0185","0001","힐데스하임","59.8871","202606","16","54,800","-","10","개인","개인","2011","청라라임로 17","-","중개거래","인천 서구","-"
"71","인천광역시 서구 청라동","130-4","0130","0004","호반베르디움앤영무예다음","59.9360","202606","16","45,000","-","12","개인","개인","2011","청라에메랄드로 134","-","중개거래","인천 서구","-"
"72","인천광역시 서구 당하동","1254-1","1254","0001","검단신도시한신더휴캐널파크(THEHUECANALPARK)","74.2658","202606","16","61,000","-","25","개인","개인","2021","이음3로 125","-","중개거래","인천 서구","-"
"73","인천광역시 계양구 작전동","79","0079","0000","한국(101동,102동)","84.9450","202606","16","29,500","101","11","개인","개인","1998","봉오대로743번길 9","-","직거래","-","26.06.17"
"74","인천광역시 계양구 효성동","280-5","0280","0005","현대3","84.9600","202606","16","26,000","-","1","개인","개인","1992","새벌로133번길 4","-","중개거래","인천 계양구","-"
"75","인천광역시 서구 가정동","341-15","0341","0015","하나3","131.5900","202606","16","29,000","101","11","개인","개인","1993","봉오대로318번길 21","-","중개거래","인천 서구","26.06.16"
"76","인천광역시 서구 가정동","가-","0000","0000","루원시티대성베르힐더센트로","84.8036","202606","16","60,000","-","9","개인","개인","2023","서곶로 50","-","중개거래","인천 서구","-"
"77","인천광역시 서구 마전동","997-3","0997","0003","검단힐스테이트","84.2846","202606","16","31,500","-","4","개인","개인","2007","완정로92번길 11","-","중개거래","인천 서구","-"
"78","인천광역시 서구 가좌동","7","0007","0000","한신휴플러스","84.9800","202606","16","40,000","-","2","개인","개인","2007","건지로 402","-","중개거래","인천 서구","-"
"79","인천광역시 서구 당하동","1027-3","1027","0003","원당동문굿모닝힐","84.9670","202606","16","33,300","-","2","개인","개인","2004","원당대로820번길 3","-","중개거래","인천 서구","-"
"80","인천광역시 계양구 병방동","432-5","0432","0005","학마을영남","26.0100","202606","16","11,500","-","12","개인","개인","1997","장제로 878","-","중개거래","인천 계양구","-"
"81","인천광역시 연수구 송도동","192-8","0192","0008","베르디움더퍼스트","63.9487","202606","16","62,600","-","12","개인","개인","2017","송도문화로84번길 84","-","중개거래","인천 연수구","-"
"82","인천광역시 남동구 논현동","577","0577","0000","풍림","59.7000","202606","16","23,000","-","10","개인","개인","2000","청능대로718번길 7","-","중개거래","경기 광명시, 인천 남동구","-"
"83","인천광역시 연수구 송도동","149","0149","0000","롯데캐슬캠퍼스타운","59.7433","202606","16","63,000","-","35","개인","개인","2016","송도과학로27번길 55","-","중개거래","인천 남동구, 인천 연수구","-"
"84","인천광역시 남동구 간석동","944","0944","0000","인천시청역힐스테이트","59.9700","202606","16","57,000","-","9","개인","개인","2024","구월로37번길 10","-","중개거래","서울 강서구, 인천 남동구","-"
"85","인천광역시 남동구 간석동","940","0940","0000","인천간석휴먼시아1단지","59.9400","202606","16","35,000","-","21","개인","개인","2014","백범로294번길 15","-","중개거래","인천 남동구","-"
"86","인천광역시 중구 중산동","1871-3","1871","0003","하늘도시우미린2단지","84.6182","202606","16","36,000","-","26","개인","개인","2012","하늘달빛로 113","-","중개거래","인천 중구","-"
"87","인천광역시 미추홀구 학익동","48-14","0048","0014","신동아3","57.2300","202606","16","18,000","-","3","개인","개인","1991","매소홀로475번길 18","-","중개거래","인천 미추홀구","-"
"88","인천광역시 미추홀구 도화동","136-16","0136","0016","삼원","45.6300","202606","16","12,000","나","1","개인","개인","1985","석정로314번길 12-32","-","직거래","-","26.06.16"
"89","인천광역시 남동구 논현동","580-1","0580","0001","논현 파크 포레","84.9400","202606","16","37,500","-","5","개인","개인","2009","은봉로165번길 24","-","중개거래","인천 계양구, 인천 남동구","-"
"90","인천광역시 연수구 연수동","534","0534","0000","유천","84.8700","202606","16","31,000","-","4","개인","개인","1993","먼우금로 302","-","중개거래","인천 연수구","-"
"91","인천광역시 미추홀구 용현동","627-40","0627","0040","금호타운","84.2900","202606","16","28,500","-","13","개인","개인","1991","낙섬동로 9","-","중개거래","인천 미추홀구","-"
"92","인천광역시 미추홀구 주안동","1678","1678","0000","힐스테이트푸르지오주안","64.7900","202606","16","51,500","-","12","개인","개인","2023","남주길 150","-","중개거래","인천 미추홀구","-"
"93","인천광역시 미추홀구 주안동","968-1","0968","0001","주안역청울림","68.7900","202606","16","27,500","-","13","개인","개인","2022","주안로 170","20260618","중개거래","인천 미추홀구","-"
"94","인천광역시 연수구 송도동","311","0311","0000","랜드마크시티센트럴더샵","84.8166","202606","16","64,000","-","5","개인","개인","2020","랜드마크로 68","-","중개거래","인천 연수구","-"
"95","인천광역시 미추홀구 주안동","81-4","0081","0004","드림채","47.0681","202606","16","10,500","-","10","법인","개인","2015","주안중로 14","-","중개거래","인천 미추홀구","-"
"96","인천광역시 미추홀구 주안동","929-16","0929","0016","보미리즌빌","84.9800","202606","16","25,400","-","10","개인","개인","2011","경원대로 890","-","중개거래","인천 미추홀구","-"
"97","인천광역시 남동구 구월동","258","0258","0000","팬더","77.8400","202606","16","25,000","-","12","개인","개인","1991","인주대로662번길 32","-","중개거래","인천 남동구","-"
"98","인천광역시 남동구 구월동","24","0024","0000","롯데캐슬골드","46.8778","202606","16","34,300","-","13","개인","개인","2007","호구포로 803","-","중개거래","인천 남동구","-"
"99","인천광역시 남동구 구월동","23","0023","0000","구월힐스테이트1단지","83.8913","202606","16","51,600","-","25","개인","개인","2007","구월로 192","-","중개거래","인천 남동구","-"
"100","인천광역시 부평구 산곡동","274","0274","0000","경남2차","84.4300","202606","16","30,500","-","13","개인","개인","1991","안남로222번길 30","-","중개거래","인천 부평구","-"
"101","인천광역시 부평구 산곡동","142-3","0142","0003","경남1차","59.7200","202606","16","23,500","-","12","개인","개인","1990","안남로222번길 27","-","중개거래","인천 부평구","-"
"102","인천광역시 남동구 논현동","756-1","0756","0001","에코메트로6","84.9460","202606","16","49,500","-","2","개인","개인","2010","아암대로1503번길 98","-","중개거래","인천 남동구","-"
"103","인천광역시 중구 운남동","1779","1779","0000","영종센트럴푸르지오자이","64.6430","202606","16","34,300","-","18","개인","개인","2019","은하수로 412","-","중개거래","인천 중구","-"
"104","인천광역시 연수구 송도동","190-4","0190","0004","송도더샵센트럴시티","72.9900","202606","16","79,800","-","16","개인","개인","2018","송도국제대로 261","-","중개거래","인천 연수구","-"
"105","인천광역시 남동구 논현동","764-4","0764","0004","논현유승한내들","56.1574","202606","16","35,200","-","40","개인","개인","2018","에코중앙로66번길 6","-","중개거래","인천 남동구","-"
"106","인천광역시 연수구 동춘동","921","0921","0000","동춘마을","59.3600","202606","16","22,000","-","1","개인","개인","1994","먼우금로 123","-","중개거래","인천 연수구","-"
"107","인천광역시 동구 송림동","339","0339","0000","풍림아이원","59.9700","202606","16","24,500","-","12","개인","개인","2009","송미로 6","-","중개거래","인천 동구, 인천 미추홀구","-"
"108","인천광역시 남동구 만수동","905","0905","0000","효성상아","84.9550","202606","16","30,000","-","5","개인","개인","1989","백범로227번길 76","-","직거래","-","-"
"109","인천광역시 남동구 만수동","1114","1114","0000","벽산","84.9300","202606","16","30,100","-","3","개인","개인","2000","호구포로 924","-","중개거래","인천 남동구","-"
"110","인천광역시 미추홀구 숭의동","462","0462","0000","스타디움센트럴시티","84.9171","202606","16","49,400","-","32","개인","개인","2022","참외전로 268","-","중개거래","인천 미추홀구","-"
"111","인천광역시 중구 운서동","3099-4","3099","0004","운서역반도유보라퍼스티지","84.8964","202606","15","47,300","-","14","개인","개인","2022","영종대로196번길 15-25","-","중개거래","인천 중구","-"
"112","인천광역시 남동구 논현동","563-2","0563","0002","동보","128.8500","202606","15","39,000","-","10","개인","개인","1999","남동대로370번길 122","-","중개거래","인천 남동구","-"
"113","인천광역시 남동구 논현동","773-1","0773","0001","에코메트로10","117.9920","202606","15","62,000","-","26","개인","개인","2010","아암대로1503번길 21","-","중개거래","인천 남동구","-"
"114","인천광역시 남동구 논현동","766-1","0766","0001","에코메트로9","199.0690","202606","15","90,000","-","34","개인","개인","2011","에코중앙로 96","-","중개거래","인천 남동구","-"
"115","인천광역시 남동구 서창동","685","0685","0000","이편한세상서창","84.9200","202606","15","51,000","-","7","개인","개인","2017","서창남순환로 9","-","중개거래","인천 남동구","-"
"116","인천광역시 남동구 서창동","685","0685","0000","이편한세상서창","84.9200","202606","15","51,000","-","7","개인","개인","2017","서창남순환로 9","20260616","중개거래","인천 남동구","-"
"117","인천광역시 남동구 서창동","715","0715","0000","서창베라체아파트(11단지)","59.8500","202606","15","35,000","-","8","개인","개인","2012","서창남로 17","-","중개거래","인천 남동구","-"
"118","인천광역시 남동구 만수동","1086-1","1086","0001","이삭(1086-1)","103.0600","202606","15","39,500","-","10","개인","개인","2000","담방서로17번길 21","-","중개거래","인천 남동구","-"
"119","인천광역시 남동구 만수동","1044","1044","0000","만수뉴서울아파트","34.6500","202606","15","10,500","-","15","개인","개인","1992","담방로21번길 61","-","중개거래","인천 남동구","-"
"120","인천광역시 남동구 만수동","844-1","0844","0001","대성유니드별빛마을","59.8957","202606","15","27,800","105","10","개인","개인","2006","서판로 30","-","직거래","-","26.06.15"
"121","인천광역시 연수구 동춘동","938","0938","0000","건영","84.9450","202606","15","33,200","119","3","개인","개인","1994","먼우금로83번길 12","-","중개거래","인천 연수구","26.06.16"
"122","인천광역시 동구 송현동","66-24","0066","0024","삼두2","41.3100","202606","15","12,800","-","1","개인","개인","1987","화수로 21","-","중개거래","인천 동구","-"
"123","인천광역시 동구 만석동","71","0071","0000","만석2차","41.4600","202606","15","7,500","가","5","개인","개인","1987","만석로 84","-","직거래","-","26.06.15"
"124","인천광역시 남동구 간석동","939-1","0939","0001","간석래미안자이","59.9100","202606","15","43,900","-","4","개인","개인","2008","남동대로 860","-","중개거래","인천 남동구","-"
"125","인천광역시 남동구 간석동","944","0944","0000","인천시청역힐스테이트","59.8800","202606","15","54,500","-","10","개인","개인","2024","구월로37번길 10","-","중개거래","인천 남동구","-"
"126","인천광역시 남동구 간석동","944","0944","0000","인천시청역힐스테이트","59.9700","202606","15","54,800","-","13","개인","개인","2024","구월로37번길 10","-","중개거래","인천 남동구","-"
"127","인천광역시 남동구 간석동","944","0944","0000","인천시청역힐스테이트","59.9700","202606","15","55,000","-","10","개인","개인","2024","구월로37번길 10","20260617","중개거래","인천 남동구, 인천 연수구","-"
"128","인천광역시 남동구 간석동","944","0944","0000","인천시청역힐스테이트","59.9700","202606","15","55,000","-","10","개인","개인","2024","구월로37번길 10","-","중개거래","인천 남동구, 인천 연수구","-"
"129","인천광역시 남동구 간석동","935","0935","0000","풍림아이원","59.8620","202606","15","33,000","-","18","개인","개인","2004","석산로 35","-","중개거래","인천 미추홀구","-"
"130","인천광역시 동구 송림동","346","0346","0000","송림파인앤유주상복합아파트","59.3890","202606","15","25,000","-","20","개인","개인","2020","송림로162번길 10","-","중개거래","인천 동구, 인천 미추홀구","-"
"131","인천광역시 중구 중산동","1887-4","1887","0004","e편한세상영종국제도시오션하임","84.9684","202606","15","43,000","-","12","개인","개인","2018","두미포로 112","-","중개거래","인천 중구","-"
"132","인천광역시 미추홀구 주안동","1487-7","1487","0007","광명8","48.6000","202606","15","12,900","-","4","개인","개인","1988","인주대로418번길 19","-","중개거래","인천 미추홀구","-"
"133","인천광역시 미추홀구 주안동","1678","1678","0000","힐스테이트푸르지오주안","59.7200","202606","15","48,000","-","9","개인","개인","2023","남주길 150","-","중개거래","인천 미추홀구","-"
"134","인천광역시 미추홀구 주안동","174-3","0174","0003","이스트힐","22.9362","202606","15","8,450","-","8","개인","개인","2017","미추홀대로 706","-","중개거래","인천 미추홀구","26.06.15"
"135","인천광역시 미추홀구 주안동","929-16","0929","0016","보미리즌빌","84.9800","202606","15","23,800","-","9","개인","법인","2011","경원대로 890","-","중개거래","서울 종로구, 인천 미추홀구","-"
"136","인천광역시 중구 운서동","2745-2","2745","0002","풍림아이원1단지","120.3300","202606","15","31,000","-","3","개인","개인","2002","신도시북로43번길 11","-","직거래","-","-"
"137","인천광역시 남동구 논현동","564-1","0564","0001","주공1단지","48.8700","202606","15","18,400","-","10","개인","개인","1998","호구포로 294","-","중개거래","인천 남동구","-"
"138","인천광역시 중구 중산동","1881-1","1881","0001","하늘도시우미린1단지","59.9600","202606","15","26,500","-","7","개인","개인","2012","은하수로 351","-","중개거래","인천 중구","-"
"139","인천광역시 연수구 송도동","3-46","0003","0046","아이파크송도","84.4945","202606","15","65,100","-","3","개인","개인","2005","해돋이로6번길 7","-","중개거래","인천 연수구","-"
"140","인천광역시 연수구 송도동","9-29","0009","0029","송도웰카운티2단지","134.9900","202606","15","82,400","-","15","개인","개인","2007","해송로 70","-","중개거래","인천 연수구","-"
"141","인천광역시 연수구 송도동","192-1","0192","0001","더샵그린스퀘어","98.2428","202606","15","78,500","108","5","개인","개인","2014","송도문화로28번길 81","-","중개거래","인천 연수구","26.06.16"
"142","인천광역시 연수구 송도동","315-1","0315","0001","송도SKVIEW","75.6180","202606","15","65,000","-","30","개인","개인","2019","랜드마크로 19","-","중개거래","인천 연수구","-"
"143","인천광역시 연수구 송도동","310-1","0310","0001","송도오션파크베르디움","84.8470","202606","15","63,000","-","36","개인","개인","2020","랜드마크로 110","-","중개거래","인천 연수구","-"
"144","인천광역시 연수구 송도동","308-1","0308","0001","더샵송도마리나베이","74.8994","202606","15","62,500","-","32","개인","개인","2020","랜드마크로 160","-","중개거래","인천 연수구","-"
